year,scientific_name,common_name,functional_group,commercial_group,country,sector_type,catch_status,reporting_status,gear_name,catch_sum,Gear_Cat
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Faeroe Isl. (Denmark),Artisanal,Landings,Reported,small scale pots or traps,0.000607081,Purse Seine
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Faeroe Isl. (Denmark),Artisanal,Landings,Reported,small scale pots or traps,0.000607081,Purse Seine
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Faeroe Isl. (Denmark),Artisanal,Landings,Reported,small scale pots or traps,1.212948,Purse Seine
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Industrial,Landings,Reported,bottom trawl,2.75E-06,Trawl
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Industrial,Landings,Reported,bottom trawl,1.40E-09,Trawl
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Industrial,Landings,Reported,bottom trawl,1.40E-09,Trawl
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Subsistence,Landings,Unreported,subsistence fishing gear,5.135713,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Artisanal,Landings,Reported,small scale gillnets,3.00E-10,Net
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Artisanal,Landings,Reported,small scale gillnets,3.00E-10,Net
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Artisanal,Landings,Reported,small scale gillnets,5.67E-07,Net
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Artisanal,Landings,Reported,small scale hand lines,0,Line
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Artisanal,Landings,Reported,small scale hand lines,4.90E-09,Line
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Artisanal,Landings,Reported,small scale hand lines,0,Line
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Artisanal,Landings,Reported,small scale longline,2.00E-10,Line
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Artisanal,Landings,Reported,small scale longline,2.00E-10,Line
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Greenland,Artisanal,Landings,Reported,small scale longline,3.53E-07,Line
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Ireland,Industrial,Landings,Reported,unknown class,1.0420437,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Ireland,Industrial,Landings,Reported,unknown class,0.000521543,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Ireland,Industrial,Landings,Reported,unknown class,0.000521543,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Spain,Industrial,Landings,Reported,unknown class,0.008202638,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Spain,Industrial,Landings,Reported,unknown class,16.388868,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,Spain,Industrial,Landings,Reported,unknown class,0.008202638,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,United Kingdom,Industrial,Landings,Reported,unknown class,0.18732508,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,United Kingdom,Industrial,Landings,Reported,unknown class,0.18732508,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,United Kingdom,Industrial,Landings,Reported,unknown class,374.2755,Other
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,United Kingdom,Artisanal,Landings,Reported,small scale gillnets,0.000354216,Net
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,United Kingdom,Artisanal,Landings,Reported,small scale gillnets,0.707724,Net
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,United Kingdom,Artisanal,Landings,Reported,small scale gillnets,0.000354216,Net
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,United Kingdom,Artisanal,Landings,Reported,small scale pots or traps,0.014655695,Purse Seine
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,United Kingdom,Artisanal,Landings,Reported,small scale pots or traps,29.28208,Purse Seine
2017,Anarhichadidae,"Wolffishes, wolfeels",Large demersals (>=90 cm),Perch-likes,United Kingdom,Artisanal,Landings,Reported,small scale pots or traps,0.014655695,Purse Seine
2017,Ammodytidae,Sand lances,Large reef assoc. fish (>=90 cm),Perch-likes,Russian Federation,Industrial,Discards,Unreported,pelagic trawl,40.126923,Trawl
2017,Ammodytidae,Sand lances,Large reef assoc. fish (>=90 cm),Perch-likes,Russian Federation,Industrial,Discards,Unreported,purse seine,2.807528,Purse Seine
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,Denmark,Industrial,Landings,Reported,unknown class,0.754633,Other
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,Denmark,Industrial,Landings,Reported,unknown class,0.000377694,Other
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,Denmark,Industrial,Landings,Reported,unknown class,0.000377694,Other
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,Denmark,Artisanal,Landings,Reported,small scale gillnets,3.64E-05,Net
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,Denmark,Artisanal,Landings,Reported,small scale gillnets,3.64E-05,Net
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,Denmark,Artisanal,Landings,Reported,small scale gillnets,0.07273313,Net
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,France,Artisanal,Landings,Unreported,small scale other nets,0.000143602,Net
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,France,Artisanal,Landings,Unreported,small scale other nets,0.2869175,Net
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,France,Artisanal,Landings,Unreported,small scale other nets,0.000143602,Net
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,Spain,Industrial,Discards,Unreported,bottom trawl,0.001797224,Trawl
2017,Gobiidae,Gobies,Small reef assoc. fish (<30 cm),Perch-likes,Spain,Industrial,Landings,Reported,bottom trawl,3.12E-06,Trawl
